date,areaType,areaCode,areaName,newCasesByPublishDate,newDeaths28DaysByPublishDate
23/01/2021,utla,S12000027,Shetland Islands,2,0
30/01/2021,utla,E10000014,Hampshire,451,27
22/01/2021,utla,S12000027,Shetland Islands,1,1
17/01/2021,utla,E08000002,Bury,119,2
11/10/2020,utla,S12000006,Dumfries and Galloway,37,0
12/01/2020,utla,S12000008,East Ayrshire,0,0
15/01/2021,utla,W06000004,Denbighshire,60,
21/01/2021,utla,S12000027,Shetland Islands,2,0
20/01/2021,utla,S12000045,East Dunbartonshire,33,2
26/01/2020,utla,E09000031,Waltham Forest,0,0
04/08/2020,utla,E09000024,Merton,2,0
25/01/2020,utla,E09000031,Waltham Forest,0,0
19/01/2021,utla,S12000045,East Dunbartonshire,36,1
03/08/2020,utla,E09000024,Merton,0,0
18/01/2021,utla,S12000045,East Dunbartonshire,33,0
24/01/2020,utla,E09000031,Waltham Forest,0,0
17/01/2021,utla,S12000045,East Dunbartonshire,30,0
02/08/2020,utla,E09000024,Merton,4,0
23/01/2020,utla,E09000031,Waltham Forest,0,0
01/08/2020,utla,E09000024,Merton,3,0
22/01/2020,utla,E09000031,Waltham Forest,0,0
16/01/2021,utla,S12000045,East Dunbartonshire,28,3
25/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",206,0
31/07/2020,utla,E09000024,Merton,0,0
24/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",376,4
30/07/2020,utla,E09000024,Merton,0,0
24/04/2020,utla,S12000028,South Ayrshire,0,0
18/10/2020,utla,E10000024,Nottinghamshire,306,1
21/01/2020,utla,E09000031,Waltham Forest,0,0
23/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",341,19
23/04/2020,utla,S12000028,South Ayrshire,0,0
22/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",421,17
22/04/2020,utla,S12000028,South Ayrshire,0,0
21/04/2020,utla,S12000028,South Ayrshire,0,0
21/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",356,16
20/01/2020,utla,E09000031,Waltham Forest,0,0
07/01/2020,utla,E08000031,Wolverhampton,0,0
28/03/2020,utla,S12000023,Orkney Islands,0,0
20/04/2020,utla,S12000028,South Ayrshire,0,0
20/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",441,20
21/09/2020,utla,S12000036,City of Edinburgh,18,0
19/01/2020,utla,E09000031,Waltham Forest,0,0
27/03/2020,utla,S12000023,Orkney Islands,0,0
19/04/2020,utla,S12000028,South Ayrshire,0,0
19/08/2020,utla,E06000046,Isle of Wight,0,0
06/01/2020,utla,E08000031,Wolverhampton,0,0
20/09/2020,utla,S12000036,City of Edinburgh,40,0
26/03/2020,utla,S12000023,Orkney Islands,0,0
18/08/2020,utla,E06000046,Isle of Wight,0,0
18/04/2020,utla,S12000028,South Ayrshire,0,0
29/01/2021,utla,E10000014,Hampshire,522,38
18/01/2020,utla,E09000031,Waltham Forest,0,0
19/09/2020,utla,S12000036,City of Edinburgh,59,0
17/01/2020,utla,E09000031,Waltham Forest,0,0
18/09/2020,utla,S12000036,City of Edinburgh,19,0
16/01/2020,utla,E09000031,Waltham Forest,0,0
17/09/2020,utla,S12000036,City of Edinburgh,24,0
15/01/2020,utla,E09000031,Waltham Forest,0,0
10/10/2020,utla,S12000006,Dumfries and Galloway,26,0
19/06/2020,utla,S12000041,Angus,0,0
16/09/2020,utla,S12000036,City of Edinburgh,20,0
14/01/2021,utla,W06000004,Denbighshire,60,
16/01/2021,utla,E08000002,Bury,77,4
14/01/2020,utla,E09000031,Waltham Forest,0,0
09/10/2020,utla,S12000006,Dumfries and Galloway,13,0
15/09/2020,utla,S12000036,City of Edinburgh,31,0
13/01/2021,utla,W06000004,Denbighshire,77,
23/01/2020,utla,S12000035,Argyll and Bute,0,0
13/01/2020,utla,E09000031,Waltham Forest,0,0
15/01/2021,utla,E08000002,Bury,115,3
14/09/2020,utla,S12000036,City of Edinburgh,3,0
12/01/2021,utla,W06000004,Denbighshire,27,
12/01/2020,utla,E09000031,Waltham Forest,0,0
22/01/2020,utla,S12000035,Argyll and Bute,0,0
08/10/2020,utla,S12000006,Dumfries and Galloway,7,0
20/01/2021,utla,S12000027,Shetland Islands,3,0
19/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",249,33
21/01/2020,utla,S12000035,Argyll and Bute,0,0
07/10/2020,utla,S12000006,Dumfries and Galloway,15,0
19/01/2021,utla,S12000027,Shetland Islands,5,0
14/01/2021,utla,E08000002,Bury,129,1
18/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",343,3
29/07/2020,utla,E09000024,Merton,1,0
20/01/2020,utla,S12000035,Argyll and Bute,0,0
15/08/2020,utla,E10000013,Gloucestershire,2,0
17/08/2020,utla,E06000046,Isle of Wight,0,0
18/01/2021,utla,S12000027,Shetland Islands,3,0
19/01/2020,utla,S12000035,Argyll and Bute,0,0
17/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",398,5
13/01/2021,utla,E08000002,Bury,124,3
16/08/2020,utla,E06000046,Isle of Wight,0,0
13/09/2020,utla,S12000036,City of Edinburgh,11,0
16/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",442,19
15/08/2020,utla,E06000046,Isle of Wight,0,0
12/01/2021,utla,E08000002,Bury,121,2
15/01/2021,utla,S12000045,East Dunbartonshire,61,1
11/01/2020,utla,S12000008,East Ayrshire,0,0
12/09/2020,utla,S12000036,City of Edinburgh,14,0
17/10/2020,utla,E10000024,Nottinghamshire,288,1
18/01/2020,utla,S12000035,Argyll and Bute,0,0
11/01/2021,utla,E08000002,Bury,142,0
11/09/2020,utla,S12000036,City of Edinburgh,20,0
17/01/2020,utla,S12000035,Argyll and Bute,0,0
15/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",693,12
10/09/2020,utla,S12000036,City of Edinburgh,9,0
10/01/2020,utla,S12000008,East Ayrshire,0,0
14/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",649,13
09/09/2020,utla,S12000036,City of Edinburgh,16,0
16/01/2020,utla,S12000035,Argyll and Bute,0,0
09/01/2020,utla,S12000008,East Ayrshire,0,0
08/09/2020,utla,S12000036,City of Edinburgh,10,0
15/01/2020,utla,S12000035,Argyll and Bute,0,0
13/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",391,16
07/09/2020,utla,S12000036,City of Edinburgh,8,0
17/01/2021,utla,S12000027,Shetland Islands,3,0
14/01/2020,utla,S12000035,Argyll and Bute,0,0
08/01/2020,utla,S12000008,East Ayrshire,0,0
25/03/2020,utla,S12000023,Orkney Islands,0,0
17/04/2020,utla,S12000028,South Ayrshire,0,0
05/01/2020,utla,E08000031,Wolverhampton,0,0
03/04/2020,utla,N09000004,Causeway Coast and Glens,0,0
12/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",437,11
11/01/2020,utla,E09000031,Waltham Forest,0,0
18/06/2020,utla,S12000041,Angus,0,0
13/01/2020,utla,S12000035,Argyll and Bute,0,0
28/01/2021,utla,E10000014,Hampshire,540,19
24/03/2020,utla,S12000023,Orkney Islands,0,0
16/01/2021,utla,S12000027,Shetland Islands,0,0
16/04/2020,utla,S12000028,South Ayrshire,0,0
07/01/2020,utla,S12000008,East Ayrshire,0,0
20/03/2020,utla,W06000002,Gwynedd,0,
17/06/2020,utla,S12000041,Angus,0,0
23/03/2020,utla,S12000023,Orkney Islands,0,0
30/11/2020,utla,S12000042,Dundee City,6,0
10/01/2020,utla,E09000031,Waltham Forest,0,0
04/01/2020,utla,E08000031,Wolverhampton,0,0
11/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",619,1
10/01/2021,utla,E08000002,Bury,114,0
12/01/2020,utla,S12000035,Argyll and Bute,0,0
06/09/2020,utla,S12000036,City of Edinburgh,10,0
15/01/2021,utla,S12000027,Shetland Islands,4,0
15/04/2020,utla,S12000028,South Ayrshire,0,0
27/01/2021,utla,E10000014,Hampshire,464,40
16/06/2020,utla,S12000041,Angus,0,0
06/01/2020,utla,S12000008,East Ayrshire,0,0
22/03/2020,utla,S12000023,Orkney Islands,0,0
02/04/2020,utla,N09000004,Causeway Coast and Glens,0,0
09/01/2021,utla,E08000002,Bury,150,2
11/01/2020,utla,S12000035,Argyll and Bute,0,0
05/09/2020,utla,S12000036,City of Edinburgh,10,0
03/01/2020,utla,E08000031,Wolverhampton,0,0
09/01/2020,utla,E09000031,Waltham Forest,0,0
14/04/2020,utla,S12000028,South Ayrshire,0,0
11/01/2021,utla,W06000004,Denbighshire,46,
28/07/2020,utla,E09000024,Merton,0,0
19/03/2020,utla,W06000002,Gwynedd,0,
14/01/2021,utla,S12000027,Shetland Islands,0,1
10/01/2020,utla,S12000035,Argyll and Bute,0,0
14/08/2020,utla,E10000013,Gloucestershire,7,0
26/01/2021,utla,E10000014,Hampshire,334,47
15/06/2020,utla,S12000041,Angus,0,0
21/03/2020,utla,S12000023,Orkney Islands,0,0
05/01/2020,utla,S12000008,East Ayrshire,0,0
04/09/2020,utla,S12000036,City of Edinburgh,9,0
08/01/2021,utla,E08000002,Bury,183,1
10/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",496,4
06/10/2020,utla,S12000006,Dumfries and Galloway,3,0
13/04/2020,utla,S12000028,South Ayrshire,0,0
08/01/2020,utla,E09000031,Waltham Forest,0,0
27/07/2020,utla,E09000024,Merton,1,0
29/11/2020,utla,S12000042,Dundee City,20,0
09/01/2020,utla,S12000035,Argyll and Bute,0,0
13/01/2021,utla,S12000027,Shetland Islands,3,1
25/01/2021,utla,E10000014,Hampshire,418,25
16/10/2020,utla,E10000024,Nottinghamshire,133,5
20/03/2020,utla,S12000023,Orkney Islands,0,0
14/01/2021,utla,S12000045,East Dunbartonshire,53,2
14/08/2020,utla,E06000046,Isle of Wight,2,0
07/01/2020,utla,E09000031,Waltham Forest,0,0
19/03/2020,utla,S12000023,Orkney Islands,0,0
05/10/2020,utla,S12000006,Dumfries and Galloway,5,0
12/01/2021,utla,S12000027,Shetland Islands,7,0
18/03/2020,utla,S12000023,Orkney Islands,0,0
08/01/2020,utla,S12000035,Argyll and Bute,0,0
17/03/2020,utla,S12000023,Orkney Islands,0,0
06/01/2020,utla,E09000031,Waltham Forest,0,0
03/09/2020,utla,S12000036,City of Edinburgh,1,0
16/03/2020,utla,S12000023,Orkney Islands,0,0
07/01/2020,utla,S12000035,Argyll and Bute,0,0
05/01/2020,utla,E09000031,Waltham Forest,0,0
02/09/2020,utla,S12000036,City of Edinburgh,13,0
06/01/2020,utla,S12000035,Argyll and Bute,0,0
15/03/2020,utla,S12000023,Orkney Islands,0,0
04/01/2020,utla,E09000031,Waltham Forest,0,0
04/10/2020,utla,S12000006,Dumfries and Galloway,7,0
01/09/2020,utla,S12000036,City of Edinburgh,14,0
07/01/2021,utla,E08000002,Bury,111,1
13/08/2020,utla,E06000046,Isle of Wight,0,0
03/01/2020,utla,E09000031,Waltham Forest,0,0
14/03/2020,utla,S12000023,Orkney Islands,0,0
03/10/2020,utla,S12000006,Dumfries and Galloway,5,0
05/01/2020,utla,S12000035,Argyll and Bute,0,0
28/11/2020,utla,S12000042,Dundee City,12,2
31/08/2020,utla,S12000036,City of Edinburgh,10,0
06/01/2021,utla,E08000002,Bury,141,2
12/08/2020,utla,E06000046,Isle of Wight,0,0
02/10/2020,utla,S12000006,Dumfries and Galloway,13,0
13/03/2020,utla,S12000023,Orkney Islands,0,0
27/11/2020,utla,S12000042,Dundee City,58,3
30/08/2020,utla,S12000036,City of Edinburgh,7,0
11/08/2020,utla,E06000046,Isle of Wight,1,0
01/10/2020,utla,S12000006,Dumfries and Galloway,5,0
05/01/2021,utla,E08000002,Bury,106,4
12/03/2020,utla,S12000023,Orkney Islands,0,0
26/11/2020,utla,S12000042,Dundee City,0,0
29/08/2020,utla,S12000036,City of Edinburgh,3,0
10/08/2020,utla,E06000046,Isle of Wight,2,0
30/09/2020,utla,S12000006,Dumfries and Galloway,12,1
11/03/2020,utla,S12000023,Orkney Islands,0,0
04/01/2021,utla,E08000002,Bury,105,0
25/11/2020,utla,S12000042,Dundee City,26,2
09/08/2020,utla,E06000046,Isle of Wight,0,0
28/08/2020,utla,S12000036,City of Edinburgh,5,0
08/08/2020,utla,E06000046,Isle of Wight,0,0
29/09/2020,utla,S12000006,Dumfries and Galloway,8,0
03/01/2021,utla,E08000002,Bury,86,3
10/03/2020,utla,S12000023,Orkney Islands,0,0
24/11/2020,utla,S12000042,Dundee City,23,0
27/08/2020,utla,S12000036,City of Edinburgh,0,0
28/09/2020,utla,S12000006,Dumfries and Galloway,3,0
07/08/2020,utla,E06000046,Isle of Wight,0,0
09/03/2020,utla,S12000023,Orkney Islands,0,0
27/09/2020,utla,S12000006,Dumfries and Galloway,9,0
12/02/2021,utla,S12000019,Midlothian,16,3
02/01/2021,utla,E08000002,Bury,53,2
23/11/2020,utla,S12000042,Dundee City,16,0
26/08/2020,utla,S12000036,City of Edinburgh,9,0
26/09/2020,utla,S12000006,Dumfries and Galloway,9,0
11/02/2021,utla,S12000019,Midlothian,10,0
10/01/2021,utla,W06000004,Denbighshire,57,
22/11/2020,utla,S12000042,Dundee City,27,0
13/08/2020,utla,E10000013,Gloucestershire,0,0
08/03/2020,utla,S12000023,Orkney Islands,0,0
06/08/2020,utla,E06000046,Isle of Wight,0,0
14/06/2020,utla,S12000041,Angus,0,0
01/01/2021,utla,E08000002,Bury,114,0
10/02/2021,utla,S12000019,Midlothian,18,0
25/08/2020,utla,S12000036,City of Edinburgh,6,0
12/04/2020,utla,S12000028,South Ayrshire,0,0
26/07/2020,utla,E09000024,Merton,1,0
25/09/2020,utla,S12000006,Dumfries and Galloway,3,0
15/10/2020,utla,E10000024,Nottinghamshire,468,0
07/03/2020,utla,S12000023,Orkney Islands,0,0
05/08/2020,utla,E06000046,Isle of Wight,0,0
09/02/2021,utla,S12000019,Midlothian,16,1
11/01/2021,utla,S12000027,Shetland Islands,0,0
13/06/2020,utla,S12000041,Angus,0,0
12/08/2020,utla,E10000013,Gloucestershire,3,0
09/01/2021,utla,W06000004,Denbighshire,123,
01/04/2020,utla,N09000004,Causeway Coast and Glens,0,0
24/08/2020,utla,S12000036,City of Edinburgh,2,0
13/01/2021,utla,S12000045,East Dunbartonshire,54,3
31/12/2020,utla,E08000002,Bury,115,7
14/10/2020,utla,E10000024,Nottinghamshire,403,2
25/07/2020,utla,E09000024,Merton,3,0
09/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",480,6
21/11/2020,utla,S12000042,Dundee City,13,1
18/03/2020,utla,W06000002,Gwynedd,0,
11/04/2020,utla,S12000028,South Ayrshire,0,0
06/03/2020,utla,S12000023,Orkney Islands,0,0
24/07/2020,utla,E09000024,Merton,0,0
08/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",628,9
10/04/2020,utla,S12000028,South Ayrshire,0,0
05/03/2020,utla,S12000023,Orkney Islands,0,0
07/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",363,7
04/03/2020,utla,S12000023,Orkney Islands,0,0
06/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",547,6
03/03/2020,utla,S12000023,Orkney Islands,0,0
09/04/2020,utla,S12000028,South Ayrshire,0,0
02/03/2020,utla,S12000023,Orkney Islands,0,0
05/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",465,3
08/04/2020,utla,S12000028,South Ayrshire,0,0
01/03/2020,utla,S12000023,Orkney Islands,0,0
24/01/2021,utla,E10000014,Hampshire,644,13
29/02/2020,utla,S12000023,Orkney Islands,0,0
04/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",329,0
23/01/2021,utla,E10000014,Hampshire,454,40
07/04/2020,utla,S12000028,South Ayrshire,0,0
28/02/2020,utla,S12000023,Orkney Islands,0,0
03/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",373,4
22/01/2021,utla,E10000014,Hampshire,842,30
06/04/2020,utla,S12000028,South Ayrshire,0,0
27/02/2020,utla,S12000023,Orkney Islands,0,0
02/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",419,2
21/01/2021,utla,E10000014,Hampshire,610,38
05/04/2020,utla,S12000028,South Ayrshire,0,0
26/02/2020,utla,S12000023,Orkney Islands,0,0
01/01/2021,utla,E06000058,"Bournemouth, Christchurch and Poole",367,4
20/01/2021,utla,E10000014,Hampshire,874,47
25/02/2020,utla,S12000023,Orkney Islands,0,0
04/04/2020,utla,S12000028,South Ayrshire,0,0
03/04/2020,utla,S12000028,South Ayrshire,0,0
19/01/2021,utla,E10000014,Hampshire,537,31
24/02/2020,utla,S12000023,Orkney Islands,0,0
31/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",332,4
02/04/2020,utla,S12000028,South Ayrshire,0,0
18/01/2021,utla,E10000014,Hampshire,753,15
01/04/2020,utla,S12000028,South Ayrshire,0,0
23/02/2020,utla,S12000023,Orkney Islands,0,0
30/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",188,6
17/01/2021,utla,E10000014,Hampshire,722,25
31/03/2020,utla,S12000028,South Ayrshire,0,0
22/02/2020,utla,S12000023,Orkney Islands,0,0
29/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",193,4
16/01/2021,utla,E10000014,Hampshire,834,29
30/03/2020,utla,S12000028,South Ayrshire,0,0
21/02/2020,utla,S12000023,Orkney Islands,0,0
28/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",188,0
29/03/2020,utla,S12000028,South Ayrshire,0,0
20/02/2020,utla,S12000023,Orkney Islands,0,0
15/01/2021,utla,E10000014,Hampshire,1134,32
28/03/2020,utla,S12000028,South Ayrshire,0,0
19/02/2020,utla,S12000023,Orkney Islands,0,0
14/01/2021,utla,E10000014,Hampshire,1065,34
27/03/2020,utla,S12000028,South Ayrshire,0,0
27/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",127,1
13/01/2021,utla,E10000014,Hampshire,904,49
26/03/2020,utla,S12000028,South Ayrshire,0,0
25/03/2020,utla,S12000028,South Ayrshire,0,0
13/10/2020,utla,E10000024,Nottinghamshire,274,1
26/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",291,0
23/08/2020,utla,S12000036,City of Edinburgh,6,0
10/01/2021,utla,S12000027,Shetland Islands,3,0
11/08/2020,utla,E10000013,Gloucestershire,3,0
08/01/2021,utla,W06000004,Denbighshire,51,
10/08/2020,utla,E10000013,Gloucestershire,4,0
30/12/2020,utla,E08000002,Bury,83,1
09/08/2020,utla,E10000013,Gloucestershire,2,0
29/12/2020,utla,E08000002,Bury,137,1
08/08/2020,utla,E10000013,Gloucestershire,10,0
28/12/2020,utla,E08000002,Bury,66,0
27/12/2020,utla,E08000002,Bury,78,0
26/12/2020,utla,E08000002,Bury,24,0
25/12/2020,utla,E08000002,Bury,72,1
24/12/2020,utla,E08000002,Bury,86,1
23/12/2020,utla,E08000002,Bury,77,2
08/02/2021,utla,S12000019,Midlothian,10,0
18/02/2020,utla,S12000023,Orkney Islands,0,0
22/12/2020,utla,E08000002,Bury,58,1
07/02/2021,utla,S12000019,Midlothian,13,0
06/02/2021,utla,S12000019,Midlothian,8,1
24/09/2020,utla,S12000006,Dumfries and Galloway,7,0
05/02/2021,utla,S12000019,Midlothian,14,0
04/02/2021,utla,S12000019,Midlothian,21,1
23/09/2020,utla,S12000006,Dumfries and Galloway,4,0
03/02/2021,utla,S12000019,Midlothian,10,2
22/09/2020,utla,S12000006,Dumfries and Galloway,2,0
02/02/2021,utla,S12000019,Midlothian,5,1
21/09/2020,utla,S12000006,Dumfries and Galloway,4,0
01/02/2021,utla,S12000019,Midlothian,12,0
20/09/2020,utla,S12000006,Dumfries and Galloway,4,0
07/08/2020,utla,E10000013,Gloucestershire,5,0
31/01/2021,utla,S12000019,Midlothian,9,0
24/03/2020,utla,S12000028,South Ayrshire,0,0
17/03/2020,utla,W06000002,Gwynedd,0,
12/06/2020,utla,S12000041,Angus,0,0
12/10/2020,utla,E10000024,Nottinghamshire,252,0
09/01/2021,utla,S12000027,Shetland Islands,2,0
19/09/2020,utla,S12000006,Dumfries and Galloway,3,0
06/08/2020,utla,E10000013,Gloucestershire,8,0
30/01/2021,utla,S12000019,Midlothian,21,2
20/11/2020,utla,S12000042,Dundee City,25,1
07/01/2021,utla,W06000004,Denbighshire,47,
22/08/2020,utla,S12000036,City of Edinburgh,3,0
23/03/2020,utla,S12000028,South Ayrshire,0,0
12/01/2021,utla,E10000014,Hampshire,876,24
21/08/2020,utla,S12000036,City of Edinburgh,3,0
11/01/2021,utla,E10000014,Hampshire,1081,26
10/01/2021,utla,E10000014,Hampshire,898,12
09/01/2021,utla,E10000014,Hampshire,1169,26
08/01/2021,utla,E10000014,Hampshire,1228,27
07/01/2021,utla,E10000014,Hampshire,949,36
06/01/2021,utla,E10000014,Hampshire,1062,17
05/01/2021,utla,E10000014,Hampshire,1434,15
20/08/2020,utla,S12000036,City of Edinburgh,0,0
04/01/2021,utla,E10000014,Hampshire,1098,5
12/01/2021,utla,S12000045,East Dunbartonshire,38,1
19/08/2020,utla,S12000036,City of Edinburgh,3,0
21/12/2020,utla,E08000002,Bury,68,0
18/08/2020,utla,S12000036,City of Edinburgh,3,0
16/03/2020,utla,W06000002,Gwynedd,0,
17/02/2020,utla,S12000023,Orkney Islands,0,0
17/08/2020,utla,S12000036,City of Edinburgh,0,0
20/12/2020,utla,E08000002,Bury,60,2
11/10/2020,utla,E10000024,Nottinghamshire,213,0
19/12/2020,utla,E08000002,Bury,56,2
15/03/2020,utla,W06000002,Gwynedd,0,
10/10/2020,utla,E10000024,Nottinghamshire,183,3
18/12/2020,utla,E08000002,Bury,38,3
09/10/2020,utla,E10000024,Nottinghamshire,256,0
16/02/2020,utla,S12000023,Orkney Islands,0,0
08/10/2020,utla,E10000024,Nottinghamshire,366,0
15/02/2020,utla,S12000023,Orkney Islands,0,0
17/12/2020,utla,E08000002,Bury,40,0
07/10/2020,utla,E10000024,Nottinghamshire,164,0
11/06/2020,utla,S12000041,Angus,0,0
05/08/2020,utla,E10000013,Gloucestershire,0,0
18/09/2020,utla,S12000006,Dumfries and Galloway,2,0
29/01/2021,utla,S12000019,Midlothian,19,2
06/10/2020,utla,E10000024,Nottinghamshire,172,0
10/06/2020,utla,S12000041,Angus,0,0
08/01/2021,utla,S12000027,Shetland Islands,2,0
07/01/2021,utla,S12000027,Shetland Islands,5,0
04/08/2020,utla,E10000013,Gloucestershire,1,0
06/01/2021,utla,S12000027,Shetland Islands,12,0
03/08/2020,utla,E10000013,Gloucestershire,0,0
25/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",103,3
03/01/2021,utla,E10000014,Hampshire,941,8
11/01/2021,utla,S12000045,East Dunbartonshire,48,0
02/08/2020,utla,E10000013,Gloucestershire,0,0
24/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",83,0
23/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",63,3
05/01/2021,utla,S12000027,Shetland Islands,23,0
04/01/2021,utla,S12000027,Shetland Islands,0,0
22/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",94,3
21/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",120,0
03/01/2021,utla,S12000027,Shetland Islands,0,0
16/08/2020,utla,S12000036,City of Edinburgh,3,0
20/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",76,0
19/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",97,0
02/01/2021,utla,S12000027,Shetland Islands,0,0
18/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",90,1
23/07/2020,utla,E09000024,Merton,3,0
14/03/2020,utla,W06000002,Gwynedd,0,
14/02/2020,utla,S12000023,Orkney Islands,0,0
13/03/2020,utla,W06000002,Gwynedd,0,
13/02/2020,utla,S12000023,Orkney Islands,0,0
22/07/2020,utla,E09000024,Merton,0,0
12/02/2020,utla,S12000023,Orkney Islands,0,0
01/01/2021,utla,S12000027,Shetland Islands,0,0
